place_id,common_name,lat,lon,terminal_name,installed,temporary,install_date,removal_date,valid_from,valid_to
BikePoints_703,"St. Bride Street, Holborn",51.514665,-0.104583,200094,true,false,2013-11-13,,2025-07-17,
BikePoints_704,"Mexfield Road, East Putney",51.45682,-0.202802,200063,true,false,2013-11-14,,2022-04-29,
BikePoints_705,"Upper Richmond Road, Putney",51.459715,-0.212145,300042,true,true,2013-11-14,2018-10-18,2022-04-29,
BikePoints_706,"Snowsfields, London Bridge",51.502153,-0.083632,200193,true,false,2013-11-14,,2022-04-29,
BikePoints_707,"Barons Court Station, West Kensington",51.490217,-0.215087,200197,true,false,2013-11-14,,2022-04-29,
BikePoints_708,"Disraeli Road, Putney",51.46161,-0.216145,200217,true,false,2013-11-15,,2022-04-29,
BikePoints_709,"Montserrat Road , Putney",51.463211,-0.21555,200205,true,false,2013-11-15,,2022-04-29,
BikePoints_710,"Albert Bridge Road, Battersea Park",51.474392,-0.163347,300045,true,false,2013-11-15,,2022-04-29,
BikePoints_711,"Everington Street, Fulham",51.483356,-0.216305,300028,true,false,2013-11-18,,2022-04-29,
BikePoints_712,"Mile End Stadium, Mile End",51.518541,-0.034903,300056,true,false,2013-11-18,,2022-04-29,
BikePoints_713,"Hawley Crescent, Camden Town",51.541007,-0.14326,200122,true,false,2013-11-18,,2022-04-29,
BikePoints_714,"Stewart's Road, Wandsworth Road",51.473116,-0.137235,300055,true,false,2013-11-19,,2022-04-29,
BikePoints_715,"Aylward Street, Stepney",51.51563,-0.049067,300049,true,false,2013-11-19,,2022-04-29,
BikePoints_716,"Stainsby Road , Poplar",51.515427,-0.023565,300048,true,false,2013-11-19,,2022-04-29,
BikePoints_717,"Dunston Road , Haggerston",51.536585,-0.075885,300024,true,false,2013-11-20,,2022-04-29,
BikePoints_718,"Ada Street, Hackney Central",51.535716,-0.060291,300040,true,false,2013-11-20,,2022-04-29,
BikePoints_719,"Victoria Park Road, Hackney Central",51.536424,-0.054162,300011,true,false,2013-11-20,,2022-04-29,
BikePoints_720,"Star Road, West Kensington",51.487244,-0.205279,300038,true,false,2013-11-21,,2022-04-29,
BikePoints_721,"Wendon Street, Old Ford",51.536039,-0.026262,300039,true,false,2013-11-21,,2022-04-29,
BikePoints_722,"Finnis Street, Bethnal Green",51.524583,-0.058631,300041,true,false,2013-11-21,,2022-04-29,
BikePoints_723,"Stephendale Road, Sands End",51.46822,-0.190346,300053,true,false,2013-11-21,,2022-04-29,
BikePoints_724,"Alma Road, Wandsworth",51.457991,-0.184806,300046,true,false,2013-11-22,,2022-04-29,
BikePoints_725,"Walworth Square, Walworth",51.491327,-0.096518,300050,true,false,2019-07-17,,2022-04-29,
BikePoints_726,"Alfreda Street, Battersea Park",51.47505,-0.150908,300047,true,false,2013-11-22,,2022-04-29,
BikePoints_727,"Chesilton Road, Fulham",51.475698,-0.205876,300054,true,false,2013-11-22,,2022-04-29,
BikePoints_728,"Putney Bridge Road, East Putney",51.461999,-0.20624,300044,true,false,2013-11-26,,2022-04-29,
BikePoints_729,"St. Peter's Terrace, Fulham",51.478939,-0.208485,300043,true,false,2013-11-25,,2022-04-29,
BikePoints_730,"Bridge Avenue, Hammersmith",51.492084,-0.229116,300082,true,false,2013-11-22,,2022-04-29,
BikePoints_731,"Michael Road, Walham Green",51.477276,-0.18921,300095,true,false,2013-11-25,,2022-04-29,
BikePoints_732,"Duke Street Hill, London Bridge",51.506304,-0.087262,300083,true,false,2013-11-26,,2022-04-29,
BikePoints_733,"Park Lane, Mayfair",51.505426,-0.150817,300093,true,false,2013-11-26,,2022-04-29,
BikePoints_734,"Plough Terrace, Clapham Junction",51.462305,-0.175407,300094,true,false,2013-11-26,,2022-04-29,
BikePoints_735,"Grant Road East, Clapham Junction",51.464894,-0.173029,200120,true,false,2013-11-25,,2022-04-29,
BikePoints_736,"Queensdale Road, Shepherd's Bush",51.50659,-0.216104,300088,true,false,2013-11-26,,2022-04-29,
BikePoints_737,"Fulham Broadway, Walham Green",51.479932,-0.194116,300086,true,false,2013-11-27,,2022-04-29,
BikePoints_738,"Imperial Road, Sands End",51.475142,-0.187278,300087,true,false,2013-11-27,,2022-04-29,
BikePoints_739,"Hortensia Road, West Brompton",51.481765,-0.185273,300091,true,false,2013-11-28,,2022-04-29,
BikePoints_740,"Sirdar Road, Avondale",51.510928,-0.214594,300084,true,false,2013-11-28,,2022-04-29,
BikePoints_741,"Freston Road, Avondale",51.512981,-0.219486,300085,true,false,2013-11-28,,2022-04-29,
BikePoints_742,"Blenheim Crescent, Ladbroke Grove",51.515108,-0.208565,300090,true,false,2013-11-28,,2022-04-29,
BikePoints_743,"Oxford Road, Putney",51.460792,-0.212607,300078,true,false,2013-11-29,,2022-04-29,
BikePoints_744,"Ingrave Street, Clapham Junction",51.467454,-0.172293,300077,true,false,2013-11-29,,2022-04-29,
BikePoints_745,"Upcerne Road, West Chelsea",51.478169,-0.182435,300075,true,false,2013-11-29,,2022-04-29,
BikePoints_746,"Lots Road, West Chelsea",51.479573,-0.179038,300076,true,false,2013-12-02,,2022-04-29,
BikePoints_747,"Ormonde Gate, Chelsea",51.487964,-0.161765,300089,true,false,2013-12-02,,2022-04-29,
BikePoints_748,"Hertford Road, De Beauvoir Town",51.537277,-0.079201,300092,true,false,2013-12-04,,2022-04-29,
BikePoints_749,"Haggerston Road, Haggerston",51.539328,-0.074284,300081,true,false,2013-12-04,,2022-04-29,
BikePoints_750,"Culvert Road, Battersea",51.471095,-0.15785,300080,true,false,2013-12-05,,2022-04-29,
BikePoints_751,"Newton Street, Covent Garden",51.516128,-0.120909,300074,true,false,2013-12-05,,2022-04-29,2025-04-11
BikePoints_751,"Newton Street, Covent Garden",51.516128,-0.120909,300074,false,false,2013-12-05,,2025-04-11,2025-05-08
BikePoints_751,"Newton Street, Covent Garden",51.516128,-0.120909,300074,true,false,2013-12-05,,2025-05-08,
BikePoints_752,"London Street, Paddington",51.515117,-0.173712,300079,true,false,2022-04-19,,2022-04-29,
BikePoints_753,"Clapham South, Clapham South",51.452997,-0.148651,300006,true,false,2013-12-06,,2023-08-24,
BikePoints_754,"Grenfell Road, Avondale",51.5129,-0.214762,300067,true,false,2014-01-06,,2022-04-29,
BikePoints_755,"The Vale, Chelsea",51.485121,-0.174971,300058,true,false,2014-01-06,,2022-04-29,
BikePoints_756,"Prince of Wales Drive, Battersea Park",51.475153,-0.159169,300073,true,false,2014-01-20,,2022-04-29,
BikePoints_757,"Harcourt Terrace, West Brompton",51.487958,-0.187404,300069,true,false,2014-01-07,,2022-04-29,
BikePoints_758,"Westbourne Park Road, Portobello",51.51787,-0.201005,300057,true,false,2014-01-08,,2022-04-29,
BikePoints_759,"Broadley Terrace, Marylebone",51.524561,-0.165668,300072,true,false,2014-01-13,,2022-04-29,
BikePoints_760,"Elgin Avenue, Maida Hill",51.524309,-0.201234,300071,true,false,2014-01-21,,2023-06-08,
BikePoints_761,"Humbolt Road, Fulham",51.483217,-0.21186,300068,true,false,2014-01-15,,2022-04-29,
BikePoints_762,"Storey's Gate, Westminster",51.500703,-0.129698,200202,true,false,2014-02-10,,2022-04-29,
BikePoints_763,"Mile End Park Leisure Centre, Mile End",51.520597,-0.032566,300027,true,false,2014-02-10,,2022-04-29,
BikePoints_764,"St. John's Road, Clapham Junction",51.462392,-0.168292,200185,true,false,2014-02-17,,2022-04-29,
BikePoints_765,"Ranelagh Gardens, Fulham",51.467601,-0.206827,300064,true,false,2014-02-21,,2022-04-29,
BikePoints_766,"Ram Street, Wandsworth",51.457529,-0.192165,200079,true,false,2014-02-20,,2022-04-29,
BikePoints_767,"Santos Road, Wandsworth",51.457059,-0.200806,200177,true,false,2014-02-26,,2022-04-29,
BikePoints_768,"Clapham Common North Side, Clapham Common",51.461343,-0.159322,300065,true,false,2014-02-27,,2022-04-29,
BikePoints_769,"Sandilands Road, Walham Green",51.473611,-0.191803,300001,true,false,2014-03-04,,2022-04-29,
BikePoints_770,"Gwendwr Road, West Kensington",51.491026,-0.209121,300097,true,false,2014-03-06,,2022-04-29,
BikePoints_771,"Rifle Place, Avondale",51.509224,-0.216016,300007,true,false,2014-03-05,,2022-04-29,
BikePoints_772,"Binfield Road, Stockwell",51.472509,-0.122831,300015,true,false,2014-04-02,,2022-04-29,
BikePoints_773,"Tallis Street, Temple",51.511891,-0.107349,300096,true,false,2014-03-31,,2022-04-29,
BikePoints_774,"Hurlingham Park, Parsons Green",51.470131,-0.20464,300098,true,false,2014-03-31,,2022-04-29,
BikePoints_775,"Little Brook Green, Brook Green",51.496664,-0.223868,300101,true,false,2014-03-31,,2022-04-29,
BikePoints_776,"Abyssinia Close, Clapham Junction",51.460333,-0.167029,300099,true,false,2014-03-31,,2022-04-29,2025-10-29
BikePoints_776,"Abyssinia Close, Clapham Junction",51.517632,-0.129985,300099,true,false,2014-03-31,,2025-10-29,2025-10-30
BikePoints_776,"Adeline Place, Bloomsbury",51.517632,-0.129985,300099,false,false,2014-03-31,,2025-10-30,2025-11-01
BikePoints_776,"Adeline Place, Bloomsbury",51.517632,-0.129985,300099,true,false,2014-03-31,,2025-11-01,
BikePoints_777,"Limburg Road, Clapham Junction",51.461923,-0.165297,300100,true,false,2014-07-25,,2022-04-29,
BikePoints_779,"Houndsditch, Aldgate",51.514449,-0.077178,200072,true,false,2015-06-26,,2022-04-29,
BikePoints_780,"Imperial Wharf Station, Sands End",51.474665,-0.183165,300070,true,false,2015-08-13,,2022-04-29,
BikePoints_781,"Victoria & Albert Museum, South Kensington",51.495898,-0.173009,300032,true,false,2015-11-02,,2022-04-29,
BikePoints_782,"Halford Road, West Kensington",51.483911,-0.197609,300210,true,false,2015-11-02,,2022-04-29,
BikePoints_783,"Monier Road, Hackney Wick",51.540311,-0.02163,300213,true,false,2015-11-26,,2022-04-29,
BikePoints_784,"East Village, Queen Elizabeth Olympic Park",51.546326,-0.009935,300200,true,false,2016-01-14,,2022-04-29,
BikePoints_785,"Aquatic Centre, Queen Elizabeth Olympic Park",51.54094,-0.01051,300233,true,false,2016-01-04,,2022-04-29,2025-02-25
BikePoints_785,"Aquatic Centre, Queen Elizabeth Olympic Park",51.541482,-0.010437,300233,true,false,2016-01-04,,2025-02-25,
BikePoints_786,"Lee Valley VeloPark, Queen Elizabeth Olympic Park",51.549369,-0.015717,300029,true,false,2016-01-04,,2022-04-29,
BikePoints_787,"Timber Lodge, Queen Elizabeth Olympic Park",51.546805,-0.014691,300227,true,false,2016-01-04,,2022-04-29,
BikePoints_788,"Copper Box Arena, Queen Elizabeth Olympic Park",51.544909,-0.020542,300226,true,false,2016-01-04,,2022-04-29,
BikePoints_789,"Podium, Queen Elizabeth Olympic Park",51.538718,-0.011889,300021,true,false,2016-01-11,,2022-04-29,
BikePoints_790,"Stratford Station, Stratford",51.541793,-0.00481,300234,true,false,2016-01-13,,2022-04-29,
BikePoints_792,"Blackfriars Road, Southwark",51.505461,-0.10454,300214,true,false,2016-02-08,,2022-04-29,
BikePoints_793,"Cromer Street, Bloomsbury",51.528279,-0.119558,300205,true,false,2016-03-31,,2022-04-29,
BikePoints_794,"Victoria Rise, Clapham Common",51.461376,-0.147804,300204,true,false,2016-02-25,,2022-04-29,
BikePoints_795,"Euston Square Gardens, Euston",51.527068,-0.131861,300203,true,false,2016-02-29,,2022-04-29,
BikePoints_796,"Coram Street, Bloomsbury",51.524,-0.126409,300201,true,false,2016-02-29,,2022-04-29,
BikePoints_797,"Ossulston Street, Somers Town",51.5293,-0.128279,300211,true,false,2016-03-01,,2022-04-29,
BikePoints_798,"Birkenhead Street, King's Cross",51.530199,-0.122299,300212,true,false,2016-06-01,,2022-04-29,
BikePoints_799,"Kings Gate House, Westminster",51.497698,-0.137598,300202,true,false,2016-06-02,,2022-04-29,
BikePoints_800,"Sopwith Way, Battersea Park",51.481121,-0.149035,300248,true,false,2016-03-04,,2022-04-29,2026-06-27
BikePoints_800,"Sopwith Way, Battersea Park",51.481121,-0.149035,300248,false,false,2016-03-04,,2026-06-27,2026-07-02
BikePoints_800,"Sopwith Way, Battersea Park",51.481121,-0.149035,300248,true,false,2016-03-04,,2026-07-02,
BikePoints_801,"Lavington Street, Bankside",51.505224,-0.098031,300208,true,false,2016-03-24,,2022-04-29,
BikePoints_802,"Albert Square, Stockwell",51.47659,-0.118256,300209,true,false,2016-06-02,,2022-04-29,
BikePoints_803,"Southwark Street, Bankside",51.505409,-0.098341,300238,true,false,2016-06-01,,2022-04-29,
BikePoints_804,"Good's Way, King's Cross",51.534667,-0.125078,300243,true,false,2016-03-31,,2022-04-29,
BikePoints_805,"The Metropolitan, Portobello",51.520509,-0.200804,300244,true,false,2016-07-04,,2022-04-29,
BikePoints_806,"Handyside Street, King's Cross",51.53724,-0.124807,300241,true,false,2016-09-01,,2022-04-29,
BikePoints_807,"Bevington Road West, North Kensington",51.5212,-0.208888,300236,true,false,2016-06-23,,2022-04-29,
BikePoints_808,"Gauden Road, Clapham",51.464995,-0.130908,300207,true,false,2016-04-27,,2022-04-29,
BikePoints_809,"Lincoln's Inn Fields, Holborn",51.516277,-0.118272,300240,true,false,2016-07-04,,2022-04-29,
BikePoints_810,"Tate Modern, Bankside",51.506725,-0.098807,300237,true,false,2016-06-03,,2022-04-29,
BikePoints_811,"Westferry Circus, Canary Wharf",51.505703,-0.027772,300228,true,false,2016-07-26,,2022-04-29,
BikePoints_812,"Here East North, Queen Elizabeth Olympic Park",51.548731,-0.022606,300217,true,false,2016-07-20,,2022-04-29,
BikePoints_813,"New Spring Gardens Walk, Vauxhall",51.487807,-0.122759,300224,true,false,2016-07-04,,2022-04-29,
BikePoints_814,"Clapham Road, Lingham Street, Stockwell",51.471433,-0.12367,300245,true,false,2016-06-02,,2022-04-29,
BikePoints_815,"Lambeth Palace Road, Waterloo",51.500089,-0.116628,300231,true,false,2016-05-04,,2022-04-29,
BikePoints_816,"Here East South, Queen Elizabeth Olympic Park",51.546532,-0.020597,300219,true,false,2017-03-09,,2022-04-29,
BikePoints_817,"Riverlight South, Nine Elms",51.481335,-0.138212,300232,true,false,2016-06-03,,2022-04-29,
BikePoints_818,"Westminster Pier, Westminster",51.501513,-0.123823,300249,true,false,2019-07-24,,2022-04-29,
BikePoints_819,"Belvedere Road 2, South Bank",51.50621,-0.114842,300246,true,false,2016-10-13,,2022-04-29,
BikePoints_820,"Victory Place, Walworth",51.492807,-0.091938,300239,true,false,2016-12-15,,2022-04-29,
BikePoints_821,"Battersea Power Station, Battersea Park",51.483507,-0.147714,300221,true,false,2017-02-17,,2022-04-29,
BikePoints_826,"Allington Street, Victoria",51.496863,-0.142943,300242,true,false,2017-07-20,,2022-04-29,
BikePoints_827,"Cranmer Road, Stockwell",51.479601,-0.111471,300247,true,false,2018-02-05,,2022-04-29,
BikePoints_828,"Normandy Road, Stockwell",51.473874,-0.11258,300225,true,false,2018-02-05,,2022-04-29,
BikePoints_829,"Wynne Road, Stockwell",51.469217,-0.112686,300230,true,false,2018-02-01,,2022-04-29,
BikePoints_830,"Sidney Road, Stockwell",51.469202,-0.119022,300229,true,false,2018-02-07,,2022-04-29,
BikePoints_831,"St John's Crescent, Brixton",51.466232,-0.113179,300215,true,false,2018-02-07,,2022-04-29,
BikePoints_832,"Ferndale Road, Brixton",51.464019,-0.115781,200240,true,false,2018-02-07,,2022-04-29,
BikePoints_833,"Saltoun Road, Brixton",51.460232,-0.115375,300206,true,false,2018-02-06,,2022-04-29,
BikePoints_834,"Gas Holders, Battersea Park",51.477966,-0.147857,300216,true,false,2018-06-19,,2022-04-29,2022-09-12
BikePoints_834,"Gas Holders, Battersea Park",51.477966,-0.147857,300216,true,false,2018-06-20,,2022-09-12,2022-11-23
BikePoints_834,"Gas Holders, Battersea Park",51.477966,-0.147857,300216,true,false,2018-06-19,,2022-11-23,
BikePoints_835,"Farringdon Street, Holborn",51.516785,-0.104947,300220,true,false,,,2022-04-29,
BikePoints_836,"York Way, Kings Cross",51.541596,-0.125441,300235,true,false,,,2022-04-29,
BikePoints_838,"Fore Street Avenue, Guildhall",51.518093,-0.091401,300222,true,false,2018-10-11,,2022-04-29,2023-07-18
BikePoints_838,"Fore Street, Guildhall",51.518093,-0.091401,300222,true,false,2018-10-11,,2023-07-18,
BikePoints_839,"Sea Containers, South Bank",51.508033,-0.106823,200144,true,false,2018-12-12,,2022-04-29,
BikePoints_840,"George Row, Bermondsey",51.498585,-0.068981,002679,true,false,2020-09-10,,2022-04-29,
BikePoints_841,"Tower Wharf, Bermondsey",51.500845,-0.074704,002667,true,false,,,2022-04-29,
BikePoints_842,"Temple Gardens, Temple",51.510981,-0.108322,300250,true,false,2020-09-23,,2022-04-29,
BikePoints_843,"Rotherhithe Roundabout, Rotherhithe Temp",51.499169,-0.055846,300251,false,false,2020-09-23,,2025-06-11,
BikePoints_844,"Canada Water Station, Rotherhithe",51.498439,-0.04915,300252,true,false,2020-12-18,,2022-04-29,
BikePoints_845,"Bermondsey Station, Bermondsey",51.497995,-0.063471,300253,true,false,2020-12-18,,2022-04-29,
BikePoints_846,"Burgess Park Albany Road, Walworth",51.48224,-0.094284,300063,true,true,2022-08-06,,2022-08-06,2022-08-20
BikePoints_846,"Burgess Park Albany Road, Walworth",51.48224,-0.094284,300063,true,false,2022-08-06,,2022-08-20,2022-09-11
BikePoints_846,"Burgess Park Albany Road, Walworth",51.48224,-0.094284,300063,true,true,2022-08-06,,2022-09-11,2022-09-12
BikePoints_846,"Burgess Park Albany Road, Walworth",51.48224,-0.094284,300063,true,false,2022-08-06,,2022-09-12,
BikePoints_847,"South Bermondsey Station, Bermondsey",51.488067,-0.057774,300062,true,false,,,2022-10-11,
BikePoints_848,"Horse Guards Avenue, Westminster",51.505031,-0.123,300066,false,true,,,2026-06-02,2026-06-05
BikePoints_848,"Horse Guards Avenue, Westminster",51.505031,-0.123,300066,true,true,,,2026-06-05,
BikePoints_849,"Crimscott Street, Bermondsey",51.495598,-0.078893,300061,true,false,,,2022-12-07,
BikePoints_850,"Brandon Street, Walworth",51.489102,-0.091548,300255,true,false,,,2022-08-19,2022-08-30
BikePoints_850,"Brandon Street, Walworth",51.489102,-0.091548,300060,true,false,,,2022-08-30,2022-09-11
BikePoints_850,"Brandon Street, Walworth",51.489102,-0.091548,300255,true,false,,,2022-09-11,2022-09-12
BikePoints_850,"Brandon Street, Walworth",51.489102,-0.091548,300060,true,false,,,2022-09-12,2025-01-07
BikePoints_850,"Brandon Street, Walworth",51.489102,-0.091548,300255,true,false,,,2025-01-07,2025-01-09
BikePoints_850,"Brandon Street, Walworth",51.489102,-0.091548,300060,true,false,,,2025-01-09,2025-01-10
BikePoints_850,"Brandon Street, Walworth",51.489102,-0.091548,300255,true,false,,,2025-01-10,2025-01-11
BikePoints_850,"Brandon Street, Walworth",51.489102,-0.091548,300060,true,false,,,2025-01-11,2025-01-15
BikePoints_850,"Brandon Street, Walworth",51.489102,-0.091548,300255,true,false,,,2025-01-15,2025-01-17
BikePoints_850,"Brandon Street, Walworth",51.489102,-0.091548,300060,true,false,,,2025-01-17,
BikePoints_851,"The Blue, Bermondsey",51.492221,-0.062513,300059,true,false,2022-10-17,,2022-10-18,
BikePoints_852,"Coomer Place, West Kensington",,,300006,false,false,,,2022-11-30,2022-12-03
BikePoints_852,"Coomer Place, West Kensington",,,300006,true,false,,,2022-12-03,2022-12-06
BikePoints_852,"Coomer Place, West Kensington",51.48357,-0.202038,300006,true,false,,,2022-12-06,2023-08-24
BikePoints_852,"Coomer Place, West Kensington",51.48357,-0.202038,200081,true,false,,,2023-08-24,
BikePoints_853,"Disraeli Road, Putney_new",,,"Disraeli Road, Putney_new",false,false,,,2023-03-06,2023-03-08
BikePoints_853,"Disraeli Road, Putney",51.46161,-0.216145,200217,true,false,,,2023-03-08,
BikePoints_854,"Disraeli Road, Putney_old",,,"Disraeli Road, Putney_old",false,false,,,2023-03-06,
BikePoints_855,,,,,,,,,2023-03-07,
BikePoints_856,"Hardwick Street, Clerkenwell",,,001057,false,false,,,2023-03-21,2023-03-22
BikePoints_856,"Hardwick Street, Clerkenwell",51.527842,-0.108068,001057,false,false,,,2023-03-22,
BikePoints_857,"Strand, Strand",,,001100,false,false,,,2023-10-17,2023-10-18
BikePoints_857,"Strand, Strand",51.512582,-0.115057,001100,false,false,,,2023-10-18,2023-10-20
BikePoints_857,"Strand, Strand",51.512582,-0.115057,001100,true,false,,,2023-10-20,2023-11-11
BikePoints_857,"Strand, Strand",51.512582,-0.115057,001100,false,false,,,2023-11-11,2023-11-12
BikePoints_857,"Strand, Strand",51.512582,-0.115057,001100,true,false,,,2023-11-12,2024-01-01
BikePoints_857,"Strand, Strand",51.512582,-0.115057,001100,false,false,,,2024-01-01,2024-01-02
BikePoints_857,"Strand, Strand",51.512582,-0.115057,001100,true,false,,,2024-01-02,2025-01-01
BikePoints_857,"Strand, Strand",51.512582,-0.115057,001100,false,false,,,2025-01-01,2025-01-02
BikePoints_857,"Strand, Strand",51.512582,-0.115057,001100,true,false,,,2025-01-02,2025-11-08
BikePoints_857,"Strand, Strand",51.512582,-0.115057,001100,false,false,,,2025-11-08,2025-11-09
BikePoints_857,"Strand, Strand",51.512582,-0.115057,001100,true,false,,,2025-11-09,2026-01-02
BikePoints_857,"Strand, Strand",51.512582,-0.115057,001100,false,false,,,2026-01-02,2026-01-03
BikePoints_857,"Strand, Strand",51.512582,-0.115057,001100,true,false,,,2026-01-03,
BikePoints_858,,,,,,,,,2023-10-17,
BikePoints_860,"Kennington Oval, Oval",51.483145,-0.113134,200032,false,false,,,2024-05-20,
BikePoints_862,"Abbey Orchard Street, Westminster_XXXX",,,"Abbey Orchard Street, Westminster_XXXX",false,false,,,2024-08-20,
BikePoints_863,One London,,,One London,false,false,,,2024-08-20,
BikePoints_864,"Abbey Orchard Street, Westminster",,,003429,true,false,2010-07-14,,2024-08-21,2024-08-22
BikePoints_864,"Abbey Orchard Street, Westminster",51.498125,-0.132102,003429,true,false,2010-07-14,,2024-08-22,
BikePoints_865,"Leonard Circus , Shoreditch",,,001020,true,false,2010-07-07,,2024-08-21,2024-08-22
BikePoints_865,"Leonard Circus , Shoreditch",51.524696,-0.084439,001020,true,false,2010-07-07,,2024-08-22,
BikePoints_866,"Limburg Road, Clapham Junction",51.461923,-0.165297,300100,true,false,,,2024-12-10,2025-08-22
BikePoints_866,"Limburg Road, Clapham Junction",51.461923,-0.165297,300100,true,false,2014-07-25,,2025-08-22,
BikePoints_867,"Pritchard's Road, Bethnal Green",51.532091,-0.061419,200083,true,false,2025-02-04,,2025-02-04,
BikePoints_868,"Kennington Lane Rail Bridge, Vauxhall",,,001190,true,false,2010-07-21,,2025-02-05,2025-02-06
BikePoints_868,"Kennington Lane Rail Bridge, Vauxhall",51.486343,-0.122492,001190,true,false,2010-07-21,,2025-02-06,
BikePoints_869,"Albert Embankment, Vauxhall",51.490435,-0.122806,001059,true,false,2010-07-14,,2025-02-06,
BikePoints_870,"Lower Marsh, Waterloo",51.500139,-0.113935,001219,true,false,2010-09-06,,2025-02-12,
BikePoints_872,"Risinghill Street, Angel",51.533319,0.111781,001127,true,false,2010-07-26,,2025-03-06,2025-03-07
BikePoints_872,"Risinghill Street, Angel",51.533319,-0.111781,001127,true,false,2010-07-26,,2025-03-07,
BikePoints_873,"St. Pancras Way, Camden Town",51.537071,-0.13285,001111,false,false,2010-07-21,,2025-05-02,2025-05-09
BikePoints_873,"St. Pancras Way, Camden Town",51.537071,-0.13285,001111,true,false,2010-07-21,,2025-05-09,
BikePoints_874,"Handyside Street, King's Cross",51.53724,-0.124807,300241,true,false,2016-09-01,,2025-04-04,
BikePoints_875,"Victoria Rise, Clapham Common",51.461376,-0.147804,300204,true,false,2016-02-25,,2025-05-26,
BikePoints_876,"Old Quebec Street, Marylebone",51.514577,-0.158264,001085,true,false,2010-07-14,,2025-06-10,
BikePoints_877,"Spencer Park, Wandsworth Common",,,200191,false,false,,,2025-06-29,2025-06-30
BikePoints_877,"Spencer Park, Wandsworth Common",51.45787,-0.174691,200191,false,false,,,2025-06-30,2025-07-01
BikePoints_877,"Spencer Park, Wandsworth Common",51.45787,-0.174691,200191,true,false,2013-10-16,,2025-07-01,
BikePoints_878,"Victoria & Albert Museum, South Kensington",,,300032,false,false,,,2025-07-21,2025-07-23
BikePoints_878,"Victoria & Albert Museum, South Kensington",51.495898,-0.173009,300032,true,false,2015-11-02,,2025-07-23,
BikePoints_879,"BBC White City, White City",,,200136,true,false,,,2025-08-06,2025-08-07
BikePoints_879,"BBC White City, White City",51.514767,-0.225786,200136,true,false,,,2025-08-07,
BikePoints_880,,51.528302,-0.144465,,,,,,2025-08-11,
BikePoints_881,"Albany Street, The Regent's Park",51.528302,-0.144465,200134,true,false,,,2025-08-11,
BikePoints_882,"Maplin Street, Mile End",51.525501,-0.032267,200230,true,false,2012-01-22,,2025-09-03,
BikePoints_883,"London Fields, Hackney",51.54119,-0.058826,200025,true,false,2013-10-03,,2025-09-09,2026-01-09
BikePoints_883,"London Fields, Hackney Central",51.54119,-0.058826,200025,true,false,2013-10-03,,2026-01-09,
BikePoints_884,"Westfield Ariel Way, White City",51.509158,-0.224103,200141,true,false,2012-03-05,,2025-10-17,
BikePoints_885,"Gloucester Avenue, Camden Town",51.537349,-0.147154,200145,true,false,,,2026-01-12,
BikePoints_887,"London Zoo Car Park, The Regent's Park",51.536922,-0.150181,001188,true,false,2010-07-27,,2026-02-11,
BikePoints_888,"Norton Folgate, Liverpool Street",51.521113,-0.078869,001068,true,false,2010-07-15,,2026-03-05,
BikePoints_889,"Horse Guards Avenue, Westminster",51.505031,-0.123,300066,true,false,,,2026-06-06,2026-06-13
BikePoints_889,"Horse Guards Avenue, Westminster",51.505031,-0.123,300066,true,false,2026-06-01,,2026-06-13,
BikePoints_890,"Burdett Road, Mile End",51.516196,-0.029137,200123,true,false,,,2026-06-27,
